場址名稱,場址種類,場址地址,場址地號,場址面積,場址列管狀態,土壤污染物,地下水污染物,經度,緯度
(N11697)彰化縣和美鎮嘉慶段0917-0000(部分)地號,農地,,彰化縣和美鎮嘉慶段0917(部分)地號,438平方公尺,公告解除控制場址,鉻:265(mg/Kg);鋅:1080(mg/Kg),-無資料-,120.50922834364,24.078418585627
(N11698)彰化縣和美鎮嘉慶段0918-0000地號,農地,,彰化縣和美鎮嘉慶段0918地號,"1,352平方公尺",公告解除控制場址,鋅:614(mg/Kg),-無資料-,120.50930818739,24.078111846829
(N11699)彰化縣和美鎮嘉慶段0919-0000(部分)地號,農地,,彰化縣和美鎮嘉慶段0919(部分)地號,699平方公尺,公告解除控制場址,鉻:265(mg/Kg);鋅:1080(mg/Kg),-無資料-,120.50924856237,24.078274182284
(N11700)彰化縣和美鎮嘉慶段0920-0000地號,農地,,彰化縣和美鎮嘉慶段0920地號,"2,113平方公尺",公告解除控制場址,鋅:763(mg/Kg),-無資料-,120.50844403354,24.07777498943
(N11701)彰化縣彰化市平和段0684-0000地號,農地,,彰化縣彰化市平和段0684地號,620平方公尺,公告解除控制場址,銅:254(mg/Kg),-無資料-,120.51924756536,24.071091544422
(N11702)彰化縣彰化市平和段0685-0000地號,農地,,彰化縣彰化市平和段0685地號,745平方公尺,公告解除控制場址,銅:254(mg/Kg),-無資料-,120.51913962828,24.071028000242
(N11703)彰化縣彰化市平和段1052-0000地號,農地,,彰化縣彰化市平和段1052地號,"1,553平方公尺",公告解除控制場址,銅:273(mg/Kg);鋅:650(mg/Kg),-無資料-,120.51650222015,24.071534356879
(N11704)彰化縣彰化市西門口段0137-0029地號,農地,,彰化縣彰化市西門口段0137-0029地號,"1,381平方公尺",公告解除控制場址,鉻:429(mg/Kg);銅:573(mg/Kg);鎳:366(mg/Kg);鋅:970(mg/Kg),-無資料-,120.525821039,24.077929167753
(N11705)彰化縣彰化市西門口段0533-0000地號,農地,,彰化縣彰化市西門口段0533地號,"2,868平方公尺",公告廢止,砷:131(mg/Kg),-無資料-,120.52505416881,24.059172955225
(N11706)彰化縣彰化市西門口段0548-0000(部分)地號,農地,,彰化縣彰化市西門口段0548(部分)地號,"1,896平方公尺",公告廢止,砷:66.7(mg/Kg),-無資料-,120.524747983,24.059542206032
(N11707)彰化縣彰化市西門口段0548-0001(部分)地號,農地,,彰化縣彰化市西門口段0548-1(部分)地號,"1,886平方公尺",公告廢止,砷:69.9(mg/Kg),-無資料-,120.52479801253,24.059307599592
(N11708)彰化縣彰化市西門口段0554-0027地號,農地,,彰化縣彰化市西門口段0554-27地號,166平方公尺,公告廢止,砷:144(mg/Kg),-無資料-,120.5248029579,24.060634921877
(N11709)彰化縣彰化市西門口段0554-0028地號,農地,,彰化縣彰化市西門口段0554-28地號,"1,419平方公尺",公告廢止,砷:144(mg/Kg),-無資料-,120.52493261638,24.060138712998
(N11710)彰化縣彰化市南郭段南郭小段0574-0000(部分)地號,農地,,彰化縣彰化市南郭段南郭小段0574(部分)地號,"1,657平方公尺",公告解除控制場址,鎘:14.9(mg/Kg);銅:282(mg/Kg);鎳:705(mg/Kg),-無資料-,120.53333927574,24.071207410799
(N11711)彰化縣彰化市南郭段南郭小段0574-0002地號,農地,,彰化縣彰化市南郭段南郭小段0574-2地號,"1,594平方公尺",公告解除控制場址,銅:237(mg/Kg);鎳:276(mg/Kg),-無資料-,120.53314164969,24.071468657355
(N11712)彰化縣彰化市南興段0603-0000(部分)地號,農地,,彰化縣彰化市南興段0603(部分)地號,289平方公尺,公告廢止,砷:60.9(mg/Kg),-無資料-,120.52963705733,24.061688225188
(N11713)彰化縣彰化市南興段0604-0001(部分)地號,農地,,彰化縣彰化市南興段0604-1(部分)地號,282平方公尺,公告廢止,砷:60.9(mg/Kg),-無資料-,120.5297257205,24.061643351166
(N11714)彰化縣彰化市南興段0606-0001(部分)地號,農地,,彰化縣彰化市南興段0606-1(部分)地號,"2,805平方公尺",公告廢止,砷:60.9(mg/Kg),-無資料-,120.52972627993,24.061489854763
(N11715)彰化縣彰化市南興段0735-0000(部分)地號,農地,,彰化縣彰化市南興段0735(部分)地號,"1,001平方公尺",公告解除控制場址,銅:989(mg/Kg),-無資料-,120.5293900668,24.056612997111
(N11716)彰化縣彰化市磚磘段0487-0000(部分)地號,農地,,彰化縣彰化市磚磘段0487(部分)地號,"1,760平方公尺",公告解除控制場址,銅:251(mg/Kg);鎳:240(mg/Kg);鋅:609(mg/Kg),-無資料-,120.51205075668,24.078445674027
(N11717)彰化縣彰化市磚磘段0496-0000地號,農地,,彰化縣彰化市磚磘段0496地號,"2,577平方公尺",公告解除控制場址,鋅:609(mg/Kg);鎳:240(mg/Kg);銅:251(mg/Kg),-無資料-,120.51206130868,24.078256093103
(N11718)彰化縣彰化市磚磘段0496-0001地號,農地,,彰化縣彰化市磚磘段0496-1地號,"2,577平方公尺",公告解除控制場址,銅:251(mg/Kg);鎳:240(mg/Kg);鋅:609(mg/Kg),-無資料-,120.51203149788,24.078337261397
(N11719)彰化縣彰化市磚磘段0508-0000(部分)地號,農地,,彰化縣彰化市磚磘段0508(部分)地號,"2,404平方公尺",公告解除控制場址,銅:533(mg/Kg),-無資料-,120.51460443585,24.076711150302
(N11720)彰化縣彰化市磚磘段0607-0000地號,農地,,彰化縣彰化市磚磘段0607地號,"2,323平方公尺",公告解除控制場址,鋅:628(mg/Kg),-無資料-,120.50999155133,24.079441339294
(N11721)彰化縣彰化市磚磘段0622-0000地號,農地,,彰化縣彰化市磚磘段0622地號,"1,829平方公尺",公告解除控制場址,鋅:628(mg/Kg),-無資料-,120.50997363253,24.07898078947
(N11722)彰化縣彰化市磚磘段0623-0000地號,農地,,彰化縣彰化市磚磘段0623地號,"2,103平方公尺",公告解除控制場址,鋅:628(mg/Kg),-無資料-,120.50990674757,24.078465907148
(N11723)彰化縣彰化市磚磘段0624-0000地號,農地,,彰化縣彰化市磚磘段0624地號,"2,316平方公尺",公告解除控制場址,鋅:628(mg/Kg),-無資料-,120.50961876735,24.079196354468
(N11724)彰化縣彰化市磚磘段0625-0000地號,農地,,彰化縣彰化市磚磘段0625地號,"1,514平方公尺",公告解除控制場址,鋅:628(mg/Kg),-無資料-,120.50946440425,24.078410313598
(N11726)彰化縣鹿港鎮山崙段0486-0000地號,農地,,彰化縣鹿港鎮山崙段○四八六之○○○○地號,"3,444平方公尺",公告解除控制場址,銅:974(mg/Kg),-無資料-,120.4422170681,24.105429940622
(N11733)彰化縣埔心鄉二重段0375-0000地號,農地,,彰化縣埔心鄉二重段0375地號,"2,808平方公尺",公告解除控制場址,鎳:338(mg/Kg),-無資料-,120.53606174417,23.964795680402
(N11734)彰化縣和美鎮嘉詔段1103-0000(部分)地號,農地,,彰化縣和美鎮嘉紹段1103地號,846平方公尺,公告解除控制場址,鋅:923(mg/Kg);鎳:418(mg/Kg);鉻:339(mg/Kg);銅:408(mg/Kg),-無資料-,120.5223080912,24.09439664752
(N11741)彰化縣埔心鄉油車段1289-0000地號,農地,,彰化縣埔心鄉油車段一二八九地號,"1,388平方公尺",公告解除控制場址,鉻:267(mg/Kg);鎳:218(mg/Kg),-無資料-,120.53716256611,23.961954735426
(N11742)彰化縣埔心鄉二重段0441-0000(部分)地號,農地,,彰化縣埔心鄉二重段0441(部分)地號,"1,200平方公尺",公告解除控制場址,鎳:355(mg/Kg),-無資料-,120.53520105377,23.963682458024
(N11743)彰化縣埔心鄉二重段0373-0000地號,農地,,彰化縣埔心鄉二重段0373地號,"1,275平方公尺",公告解除控制場址,鎳:422(mg/Kg),-無資料-,120.5358195905,23.963819770938
(N11744)彰化縣埔心鄉二重段0376-0000地號,農地,,彰化縣埔心鄉二重段0376地號,"1,845平方公尺",公告解除控制場址,鎳:502(mg/Kg),-無資料-,120.5355029016,23.964450872411
(N11745)彰化縣埔心鄉二重段0384-0000(部分)地號,農地,,彰化縣埔心鄉二重段0384(部分)地號,"1,700平方公尺",公告解除控制場址,鎳:434(mg/Kg),-無資料-,120.53490320389,23.964539350765
(N11746)彰化縣埔心鄉二重段0388-0000地號,農地,,彰化縣埔心鄉二重段0388地號,"1,130平方公尺",公告解除控制場址,鎳:295(mg/Kg),-無資料-,120.53436275218,23.964546741725
(N11747)彰化縣埔心鄉二重段0386-0000地號,農地,,彰化縣埔心鄉二重段0386地號,339平方公尺,公告解除控制場址,鎳:406(mg/Kg),-無資料-,120.5345591386,23.964583454995
(N11749)彰化縣埔心鄉二重段0390-0000(部分)地號,農地,,彰化縣埔心鄉二重段0390(部分)地號,"3,800平方公尺",公告解除控制場址,鎳:285(mg/Kg),-無資料-,120.5342620934,23.965214613309
(N11750)彰化縣和美鎮大雅段0028-0000(部分)地號,農地,,彰化縣和美鎮大雅段0028(部分)地號,"5,350平方公尺",公告解除控制場址,鎳:218(mg/Kg);鋅:627(mg/Kg),-無資料-,120.4925974908,24.101063816444
(N11751)彰化縣和美鎮大雅段0364-0000地號,農地,,彰化縣和美鎮大雅段0364地號,727平方公尺,公告解除控制場址,銅:239(mg/Kg),-無資料-,120.48921634391,24.097946503118
(N11752)彰化縣和美鎮大雅段0400-0000地號,農地,,彰化縣和美鎮大雅段0400地號,882平方公尺,公告解除控制場址,銅:219(mg/Kg),-無資料-,120.48964464877,24.101559621766
(N11753)彰化縣和美鎮大雅段0449-0000地號,農地,,彰化縣和美鎮大雅段0449地號,821平方公尺,公告解除控制場址,銅:394(mg/Kg);鎳:302(mg/Kg);鋅:1350(mg/Kg),-無資料-,120.48906250222,24.09953513186
(N11754)彰化縣和美鎮大雅段0450-0000地號,農地,,彰化縣和美鎮大雅段0450地號,821平方公尺,公告解除控制場址,銅:394(mg/Kg);鎳:302(mg/Kg);鋅:1350(mg/Kg),-無資料-,120.48904308093,24.099471862401
(N11755)彰化縣和美鎮大雅段0451-0000地號,農地,,彰化縣和美鎮大雅段0451地號,819平方公尺,公告解除控制場址,銅:394(mg/Kg);鎳:302(mg/Kg);鋅:1350(mg/Kg),-無資料-,120.48902383875,24.099363447438
(N11756)彰化縣和美鎮大雅段0452-0000地號,農地,,彰化縣和美鎮大雅段0452地號,862平方公尺,公告解除控制場址,銅:280(mg/Kg);鋅:1010(mg/Kg),-無資料-,120.48895530919,24.099281955358
(N11757)彰化縣和美鎮大雅段0455-0000地號,農地,,彰化縣和美鎮大雅段0455地號,"1,051平方公尺",公告解除控制場址,銅:267(mg/Kg);鎳:222(mg/Kg);鋅:908(mg/Kg),-無資料-,120.48884790158,24.099082953382
(N11758)彰化縣和美鎮大雅段0458-0000地號,農地,,彰化縣和美鎮大雅段0458地號,"1,944平方公尺",公告解除控制場址,鉻:603(mg/Kg);銅:526(mg/Kg);鎳:407(mg/Kg);鋅:1230(mg/Kg),-無資料-,120.48978296314,24.101406586825
(N11759)彰化縣和美鎮大雅段0485-0000(部分)地號,農地,,彰化縣和美鎮大雅段0485(部分)地號,826平方公尺,公告解除控制場址,銅:332(mg/Kg);鋅:1120(mg/Kg),-無資料-,120.48865675257,24.100156791181
(N11760)彰化縣和美鎮大雅段0490-0000(部分)地號,農地,,彰化縣和美鎮大雅段0490(部分)地號,"2,251平方公尺",公告解除控制場址,鉻:366(mg/Kg);銅:539(mg/Kg);鎳:384(mg/Kg);鋅:1710(mg/Kg),-無資料-,120.48890534105,24.099480431131
(N11761)彰化縣和美鎮大雅段0491-0000地號,農地,,彰化縣和美鎮大雅段0491地號,"1,803平方公尺",公告解除控制場址,銅:380(mg/Kg);鎳:234(mg/Kg);鋅:1220(mg/Kg),-無資料-,120.48872003393,24.099082525743
(N11762)彰化縣和美鎮大雅段0511-0000地號,農地,,彰化縣和美鎮大雅段0511地號,"1,936平方公尺",公告解除控制場址,銅:272(mg/Kg);鎳:270(mg/Kg);鋅:668(mg/Kg),-無資料-,120.48750557494,24.100243227949
(N11763)彰化縣和美鎮大雅段0512-0000地號,農地,,彰化縣和美鎮大雅段0512地號,"1,906平方公尺",公告解除控制場址,銅:226(mg/Kg);鎳:231(mg/Kg),-無資料-,120.48742774882,24.100026265764
(N11764)彰化縣和美鎮大雅段0520-0000地號,農地,,彰化縣和美鎮大雅段0520地號,"2,136平方公尺",公告解除控制場址,銅:456(mg/Kg);鎳:214(mg/Kg);鋅:739(mg/Kg),-無資料-,120.48800086099,24.101843059217
(N11765)彰化縣和美鎮大雅段0521-0000地號,農地,,彰化縣和美鎮大雅段0521地號,637平方公尺,公告解除控制場址,鉻:361(mg/Kg);銅:401(mg/Kg);鎳:327(mg/Kg);鋅:996(mg/Kg),-無資料-,120.48737062652,24.102021531068
(N11766)彰化縣和美鎮大雅段0522-0000地號,農地,,彰化縣和美鎮大雅段0522地號,"2,433平方公尺",公告解除控制場址,鉻:361(mg/Kg);銅:401(mg/Kg);鎳:327(mg/Kg);鋅:996(mg/Kg),-無資料-,120.48788325762,24.10173431463
(N11767)彰化縣和美鎮大雅段0524-0000地號,農地,,彰化縣和美鎮大雅段0524地號,"3,469平方公尺",公告解除控制場址,鉻:277(mg/Kg);銅:400(mg/Kg);鎳:308(mg/Kg);鋅:986(mg/Kg),-無資料-,120.48774702356,24.101363660239
(N11768)彰化縣和美鎮大雅段0525-0000(部分)地號,農地,,彰化縣和美鎮大雅段0525(部分)地號,"1,017平方公尺",公告解除控制場址,鉻:367(mg/Kg);銅:474(mg/Kg);鎳:389(mg/Kg);鋅:1380(mg/Kg),-無資料-,120.48762048271,24.101029155081
(N11769)彰化縣和美鎮大雅段0526-0000地號,農地,,彰化縣和美鎮大雅段0526地號,385平方公尺,公告解除控制場址,鉻:266(mg/Kg);銅:390(mg/Kg);鎳:355(mg/Kg);鋅:1220(mg/Kg),-無資料-,120.48756236408,24.100803229822
(N11770)彰化縣和美鎮大雅段0526-0001地號,農地,,彰化縣和美鎮大雅段0526-0001地號,385平方公尺,公告解除控制場址,鉻:266(mg/Kg);銅:390(mg/Kg);鎳:355(mg/Kg);鋅:1220(mg/Kg),-無資料-,120.48756236408,24.100803229822
(N11771)彰化縣和美鎮大雅段0526-0002地號,農地,,彰化縣和美鎮大雅段0526-0002地號,385平方公尺,公告解除控制場址,鉻:266(mg/Kg);銅:390(mg/Kg);鎳:355(mg/Kg);鋅:1220(mg/Kg),-無資料-,120.4875330354,24.100757985408
(N11772)彰化縣和美鎮大雅段0526-0003地號,農地,,彰化縣和美鎮大雅段0526-0003地號,386平方公尺,公告解除控制場址,鉻:266(mg/Kg);銅:390(mg/Kg);鎳:355(mg/Kg);鋅:1220(mg/Kg),-無資料-,120.48750367081,24.100721770085
(N11773)彰化縣和美鎮大雅段0526-0004地號,農地,,彰化縣和美鎮大雅段0526-0004地號,385平方公尺,公告解除控制場址,鉻:266(mg/Kg);銅:390(mg/Kg);鎳:355(mg/Kg);鋅:1220(mg/Kg),-無資料-,120.48751372246,24.100667628484
(N11774)彰化縣和美鎮大雅段0527-0000地號,農地,,彰化縣和美鎮大雅段0527地號,964平方公尺,公告解除控制場址,鋅:817(mg/Kg);銅:298(mg/Kg);鎳:288(mg/Kg),-無資料-,120.48748439383,24.100622384061
(N11775)彰化縣和美鎮大雅段0528-0000地號,農地,,彰化縣和美鎮大雅段0528地號,"1,753平方公尺",公告解除控制場址,銅:268(mg/Kg);鎳:287(mg/Kg);鋅:764(mg/Kg),-無資料-,120.48743560864,24.100522899085
(N11776)彰化縣和美鎮大雅段0530-0000地號,農地,,彰化縣和美鎮大雅段0530地號,"1,348平方公尺",公告解除控制場址,鎳:251(mg/Kg);鋅:721(mg/Kg);銅:244(mg/Kg),-無資料-,120.48733803847,24.100323929086
(N11777)彰化縣和美鎮大雅段0531-0000(部分)地號,農地,,彰化縣和美鎮大雅段0531(部分)地號,"1,391平方公尺",公告解除控制場址,鉻:381(mg/Kg);銅:338(mg/Kg);鎳:401(mg/Kg);鋅:1150(mg/Kg),-無資料-,120.48730910532,24.100179364563
(N11778)彰化縣和美鎮大雅段0532-0000地號,農地,,彰化縣和美鎮大雅段0532地號,"2,811平方公尺",公告解除控制場址,銅:221(mg/Kg);鎳:273(mg/Kg);鋅:762(mg/Kg),-無資料-,120.48720216687,24.099862983221
(N11779)彰化縣和美鎮大雅段0532-0001(部分)地號,農地,,彰化縣和美鎮大雅段0532-0001(部分)地號,450平方公尺,公告解除控制場址,銅:221(mg/Kg);鎳:273(mg/Kg);鋅:762(mg/Kg),-無資料-,120.48700648912,24.099600479317
(N11780)彰化縣和美鎮大雅段0540-0000地號,農地,,彰化縣和美鎮大雅段0540地號,800平方公尺,公告解除控制場址,鎳:272(mg/Kg);鋅:692(mg/Kg),-無資料-,120.48643417171,24.102524023381
(N11781)彰化縣和美鎮大雅段0541-0000地號,農地,,彰化縣和美鎮大雅段0541地號,435平方公尺,公告解除控制場址,鉻:363(mg/Kg);銅:314(mg/Kg);鎳:300(mg/Kg);鋅:848(mg/Kg),-無資料-,120.48636607429,24.102334181057
(N11782)彰化縣和美鎮大雅段0542-0000地號,農地,,彰化縣和美鎮大雅段0542地號,871平方公尺,公告解除控制場址,鉻:363(mg/Kg);銅:314(mg/Kg);鎳:300(mg/Kg);鋅:848(mg/Kg),-無資料-,120.48633678171,24.10227990733
(N11783)彰化縣和美鎮大雅段0544-0000地號,農地,,彰化縣和美鎮大雅段0544地號,"1,018平方公尺",公告解除控制場址,鉻:266(mg/Kg);銅:259(mg/Kg);鎳:269(mg/Kg);鋅:687(mg/Kg),-無資料-,120.48614211087,24.101764587756
(N11784)彰化縣和美鎮大雅段0545-0000地號,農地,,彰化縣和美鎮大雅段0545地號,"3,781平方公尺",公告解除控制場址,鉻:387(mg/Kg);銅:405(mg/Kg);鎳:389(mg/Kg);鋅:920(mg/Kg),-無資料-,120.48608363425,24.10162895293
(N11785)彰化縣和美鎮大雅段0547-0000(部分)地號,農地,,彰化縣和美鎮大雅段0547(部分)地號,"2,541平方公尺",公告解除控制場址,鉻:442(mg/Kg);銅:458(mg/Kg);鎳:447(mg/Kg);鋅:1170(mg/Kg),-無資料-,120.48591814938,24.101194994119
(N11786)彰化縣和美鎮大雅段0552-0000地號,農地,,彰化縣和美鎮大雅段0552地號,"2,785平方公尺",公告解除控制場址,鉻:317(mg/Kg);銅:452(mg/Kg);鎳:356(mg/Kg);鋅:969(mg/Kg),-無資料-,120.48568449796,24.100589250671
(N11787)彰化縣和美鎮大雅段0553-0000地號,農地,,彰化縣和美鎮大雅段0553地號,"1,843平方公尺",公告解除控制場址,銅:531(mg/Kg);鎳:296(mg/Kg);鋅:846(mg/Kg),-無資料-,120.4858336612,24.100183437792
(N11788)彰化縣和美鎮大雅段0555-0000地號,農地,,彰化縣和美鎮大雅段0555地號,"2,000平方公尺",公告解除控制場址,鉻:408(mg/Kg);銅:595(mg/Kg);鎳:415(mg/Kg);鋅:1050(mg/Kg),-無資料-,120.48571692642,24.099857993291
(N11789)彰化縣和美鎮大雅段0556-0000地號,農地,,彰化縣和美鎮大雅段0556地號,"1,675平方公尺",公告解除控制場址,銅:319(mg/Kg);鎳:215(mg/Kg);鋅:725(mg/Kg),-無資料-,120.48533382643,24.099730294832
(N11790)彰化縣和美鎮大雅段0559-0000(部分)地號,農地,,彰化縣和美鎮大雅段○五五九(部分)地號,"5,183平方公尺",公告解除控制場址,鉻:854(mg/Kg);銅:701(mg/Kg);鎳:692(mg/Kg);鋅:1730(mg/Kg),-無資料-,120.48611180975,24.101963128599
(N11791)彰化縣和美鎮大雅段0561-0000(部分)地號,農地,,彰化縣和美鎮大雅段0561(部分)地號,745平方公尺,公告解除控制場址,鉻:425(mg/Kg);銅:350(mg/Kg);鎳:373(mg/Kg);鋅:1060(mg/Kg),-無資料-,120.48580858215,24.101537735724
(N11792)彰化縣和美鎮大雅段0572-0000地號,農地,,彰化縣和美鎮大雅段0572地號,570平方公尺,公告解除控制場址,銅:266(mg/Kg);鎳:224(mg/Kg),-無資料-,120.48579154137,24.10087854571
(N11793)彰化縣和美鎮大雅段0614-0000地號,農地,,彰化縣和美鎮大雅段0614地號,"1,564平方公尺",公告解除控制場址,鉻:285(mg/Kg);銅:334(mg/Kg);鎳:258(mg/Kg);鋅:880(mg/Kg),-無資料-,120.48810614454,24.097626766681
(N11794)彰化縣和美鎮大雅段0619-0000地號,農地,,彰化縣和美鎮大雅段0619地號,"1,871平方公尺",公告解除控制場址,鉻:286(mg/Kg);銅:344(mg/Kg);鎳:312(mg/Kg);鋅:929(mg/Kg),-無資料-,120.48788236062,24.097012030082
(N11795)彰化縣和美鎮大雅段0621-0000地號,農地,,彰化縣和美鎮大雅段0621地號,"2,370平方公尺",公告解除控制場址,鉻:296(mg/Kg);銅:342(mg/Kg);鎳:283(mg/Kg);鋅:877(mg/Kg),-無資料-,120.48776555154,24.096704645176
(N11796)彰化縣和美鎮大雅段0625-0000地號,農地,,彰化縣和美鎮大雅段0625地號,"2,111平方公尺",公告解除控制場址,銅:264(mg/Kg);鎳:240(mg/Kg);鋅:781(mg/Kg),-無資料-,120.48742543031,24.095665144552
(N11797)彰化縣和美鎮大雅段0629-0000地號,農地,,彰化縣和美鎮大雅段0629地號,"1,600平方公尺",公告解除控制場址,銅:281(mg/Kg);鎳:216(mg/Kg);鋅:856(mg/Kg),-無資料-,120.48836669204,24.098891729856
(N11798)彰化縣和美鎮大雅段0631-0000地號,農地,,彰化縣和美鎮大雅段0631地號,"1,136平方公尺",公告解除控制場址,銅:218(mg/Kg);鎳:224(mg/Kg);鋅:702(mg/Kg),-無資料-,120.4881721255,24.098349325288
(N11799)彰化縣和美鎮大雅段0632-0000地號,農地,,彰化縣和美鎮大雅段0632地號,"2,222平方公尺",公告解除控制場址,鉻:350(mg/Kg);銅:498(mg/Kg);鎳:328(mg/Kg);鋅:1260(mg/Kg),-無資料-,120.48812352,24.098204695006
(N11800)彰化縣和美鎮大雅段0633-0000地號,農地,,彰化縣和美鎮大雅段0633地號,"2,391平方公尺",公告解除控制場址,鉻:331(mg/Kg);銅:434(mg/Kg);鎳:336(mg/Kg);鋅:1090(mg/Kg),-無資料-,120.48802659639,24.097843201585
(N11801)彰化縣和美鎮大雅段0642-0000地號,農地,,彰化縣和美鎮大雅段0642地號,"1,993平方公尺",公告解除控制場址,銅:270(mg/Kg);鎳:226(mg/Kg);鋅:695(mg/Kg),-無資料-,120.48740396258,24.096116533702
(N11802)彰化縣和美鎮大雅段0644-0000地號,農地,,彰化縣和美鎮大雅段0644地號,"3,834平方公尺",公告解除控制場址,鉻:550(mg/Kg);銅:593(mg/Kg);鎳:443(mg/Kg);鋅:1600(mg/Kg),-無資料-,120.48729850034,24.095429959116
(N11803)彰化縣和美鎮大雅段0656-0000(部分)地號,農地,,彰化縣和美鎮大雅段0656(部分)地號,491平方公尺,公告解除控制場址,鉻:400(mg/Kg);銅:407(mg/Kg);鎳:318(mg/Kg);鋅:957(mg/Kg),-無資料-,120.48676537374,24.09839878388
(N11804)彰化縣和美鎮大雅段0657-0000地號,農地,,彰化縣和美鎮大雅段0657地號,"2,597平方公尺",公告解除控制場址,銅:211(mg/Kg);鎳:223(mg/Kg),-無資料-,120.48669724191,24.098217970728
(N11805)彰化縣和美鎮大雅段0658-0000地號,農地,,彰化縣和美鎮大雅段0658地號,"2,596平方公尺",公告解除控制場址,銅:236(mg/Kg);鎳:280(mg/Kg);鋅:672(mg/Kg),-無資料-,120.48658032668,24.09793767229
(N11806)彰化縣和美鎮大雅段0659-0000(部分)地號-北坵塊,農地,,彰化縣和美鎮大雅段0659(部分)地號,"2,622平方公尺",公告解除控制場址,鉻:710(mg/Kg);銅:612(mg/Kg);鎳:446(mg/Kg);鋅:1080(mg/Kg),-無資料-,120.48648304768,24.097666468943
(N11807)彰化縣和美鎮大雅段0659-0000(部分)地號-中坵塊,農地,,彰化縣和美鎮大雅段0659(部分)地號,"2,143平方公尺",公告解除控制場址,鎳:257(mg/Kg),-無資料-,120.48641545659,24.097350219176
(N11808)彰化縣和美鎮大雅段0662-0000(部分)地號,農地,,彰化縣和美鎮大雅段0662(部分)地號,888平方公尺,公告解除控制場址,銅:208(mg/Kg);鎳:246(mg/Kg);鋅:665(mg/Kg),-無資料-,120.48690996333,24.099139665216
(N11809)彰化縣和美鎮大雅段0668-0000(部分)地號-中坵塊,農地,,彰化縣和美鎮大雅段0668(部分)地號,"1,508平方公尺",公告解除控制場址,鉻:385(mg/Kg);銅:338(mg/Kg);鎳:403(mg/Kg);鋅:1080(mg/Kg),-無資料-,120.48667605888,24.098597126793
(N11810)彰化縣和美鎮大雅段0668-0000(部分)地號-東北坵塊,農地,,彰化縣和美鎮大雅段0668(部分)地號,689平方公尺,公告解除控制場址,鉻:349(mg/Kg);銅:356(mg/Kg);鎳:337(mg/Kg);鋅:842(mg/Kg),-無資料-,120.48675406279,24.098768943877
(N11811)彰化縣和美鎮大雅段0669-0000地號,農地,,彰化縣和美鎮大雅段0669地號,"3,421平方公尺",公告解除控制場址,鉻:401(mg/Kg);銅:279(mg/Kg);鎳:335(mg/Kg);鋅:1070(mg/Kg),-無資料-,120.48659809116,24.098416280571
(N11812)彰化縣和美鎮大雅段0670-0000地號,農地,,彰化縣和美鎮大雅段0670地號,"1,370平方公尺",公告解除控制場址,鉻:322(mg/Kg);銅:268(mg/Kg);鎳:314(mg/Kg);鋅:831(mg/Kg),-無資料-,120.48648149992,24.09805472018
(N11813)彰化縣和美鎮大雅段0671-0000地號,農地,,彰化縣和美鎮大雅段0671地號,"1,371平方公尺",公告解除控制場址,鉻:322(mg/Kg);銅:268(mg/Kg);鎳:314(mg/Kg);鋅:831(mg/Kg),-無資料-,120.48633453763,24.097909758906
(N11814)彰化縣和美鎮大雅段0676-0000(部分)地號,農地,,彰化縣和美鎮大雅段0676(部分)地號,997平方公尺,公告解除控制場址,銅:290(mg/Kg);鎳:211(mg/Kg);鋅:703(mg/Kg),-無資料-,120.4855220091,24.099405876537
(N11815)彰化縣和美鎮大雅段0679-0000(部分)地號,農地,,彰化縣和美鎮大雅段0679(部分)地號,"1,034平方公尺",公告解除控制場址,銅:290(mg/Kg);鎳:211(mg/Kg);鋅:703(mg/Kg),-無資料-,120.48527582062,24.099477281458
(N11816)彰化縣和美鎮大雅段0681-0000地號,農地,,彰化縣和美鎮大雅段0681地號,"1,609平方公尺",公告解除控制場址,銅:272(mg/Kg),-無資料-,120.48506166662,24.098916748744
(N11817)彰化縣和美鎮大雅段0682-0000地號,農地,,彰化縣和美鎮大雅段0682地號,"1,773平方公尺",公告解除控制場址,銅:272(mg/Kg),-無資料-,120.48526934019,24.098637542464
(N11818)彰化縣和美鎮大雅段0692-0000地號,農地,,彰化縣和美鎮大雅段0692地號,"2,715平方公尺",公告解除控制場址,鉻:292(mg/Kg);銅:273(mg/Kg);鎳:286(mg/Kg);鋅:712(mg/Kg),-無資料-,120.48726156564,24.10223786641
(N11819)彰化縣和美鎮大雅段0710-0000地號,農地,,彰化縣和美鎮大雅段0710地號,"1,576平方公尺",公告解除控制場址,銅:275(mg/Kg),-無資料-,120.48494037839,24.104649890616
(N11820)彰化縣和美鎮大雅段0711-0000地號,農地,,彰化縣和美鎮大雅段0711地號,"1,689平方公尺",公告解除控制場址,銅:299(mg/Kg),-無資料-,120.48478415209,24.104360429313
(N11821)彰化縣和美鎮大雅段0712-0000(部分)地號,農地,,彰化縣和美鎮大雅段0712(部分)地號,773平方公尺,公告解除控制場址,銅:641(mg/Kg);鎳:229(mg/Kg);鋅:760(mg/Kg),-無資料-,120.48459895949,24.103935432012
(N11822)彰化縣和美鎮大雅段0716-0000地號,農地,,彰化縣和美鎮大雅段0716地號,"2,887平方公尺",公告解除控制場址,鉻:351(mg/Kg);銅:436(mg/Kg);鎳:317(mg/Kg);鋅:867(mg/Kg),-無資料-,120.48358143555,24.105024531533
